subject_id,session_id,date,time,timestamp,session_duration,window_sequence_num,experiment_condition,ax_rms,ax_var,ax_energy,ax_ptp,ax_skew,ax_kurt,ax_mean,ay_rms,ay_var,ay_energy,ay_ptp,ay_skew,ay_kurt,ay_mean,az_rms,az_var,az_energy,az_ptp,az_skew,az_kurt,az_mean,gx_rms,gx_var,gx_energy,gx_ptp,gx_skew,gx_kurt,gx_mean,gy_rms,gy_var,gy_energy,gy_ptp,gy_skew,gy_kurt,gy_mean,gz_rms,gz_var,gz_energy,gz_ptp,gz_skew,gz_kurt,gz_mean,xcorr_ax_ay,xcorr_ax_az,xcorr_ay_az,xcorr_gx_gy,xcorr_gx_gz,xcorr_gy_gz,ppg_rms,ppg_var,ppg_energy,ppg_ptp,ppg_skew,ppg_kurt,ppg_mean,ppg_B0_frac,ppg_B1_frac,ppg_B2_frac,acc_L_frac,acc_M_frac,gyro_L_frac,gyro_M_frac,awake
S02,SES03,2025-11-03,15:45:58,1762209958.212911,106.26914191246033,134,normal,1.558802,0.230294,2.429862,2.585738,1.919280,4.385934,1.483094,1.541982,2.190226,2.377708,5.589264,0.118218,-0.783456,0.432991,10.777664,0.239087,116.158043,5.161899,-1.880997,17.329302,10.766566,36.079594,900.026794,1301.737061,146.916031,-1.275387,2.077470,-20.042709,22.716381,219.420151,516.033997,67.312981,-1.538946,2.045195,-17.222481,13.933574,155.057159,194.144470,48.167938,0.406824,-0.687494,6.251985,-0.804744,-0.534429,0.232149,0.427813,0.683148,0.081995,250.958908,32.073975,62980.375000,32.000000,-0.404250,0.914015,250.895004,0.000236,0.195569,0.057437,0.293339,0.433704,0.739874,0.212852,0
S02,SES03,2025-11-03,15:46:00,1762209960.7934623,108.84969401359558,135,normal,5.589444,0.085456,31.241880,1.233014,-0.354864,-0.792852,5.581794,3.291852,10.823604,10.836291,10.570400,0.309380,-1.050990,-0.112638,11.570871,0.480270,133.885056,2.767697,-0.311787,-0.937761,11.550098,49.004818,559.313110,2401.472168,104.152672,-0.227553,-0.378812,42.920383,13.547119,103.122406,183.524429,70.702286,0.850830,4.301290,-8.966718,23.653767,69.784065,559.500671,34.305344,-0.232747,-1.071355,22.129541,-0.792153,-0.129417,0.372908,0.368604,0.790414,0.517068,257.455627,100.702400,66283.406250,55.000000,0.555637,-0.003740,257.260010,0.263088,0.448949,0.012609,0.491797,0.387646,0.642658,0.307115,0
S02,SES03,2025-11-03,15:46:03,1762209963.4244497,111.48068141937256,136,normal,6.116886,0.665486,37.416294,2.879027,-0.054784,-0.990780,6.062244,6.775163,0.022304,45.902836,0.721852,0.093399,-0.114421,6.773517,10.351696,0.010225,107.157616,0.508767,-0.070735,0.338265,10.351202,10.523469,91.759079,110.743393,51.236641,-0.028123,1.676844,-4.357099,7.476871,47.128883,55.903591,30.778625,-0.741354,0.524761,-2.962214,6.362003,29.870363,40.475082,28.885496,0.598474,1.359580,-3.256489,0.044024,-0.062184,-0.378272,-0.813092,0.625938,-0.811427,251.292725,31.517099,63148.031250,26.000000,-0.161687,-0.542560,251.229996,0.001617,0.136650,0.091592,0.837317,0.156206,0.723093,0.373293,0
S02,SES03,2025-11-03,15:46:05,1762209966.0050085,114.06123995780945,137,normal,5.305132,0.511063,28.144432,3.151967,0.506142,-0.585970,5.256745,9.994836,1.131666,99.896736,4.899734,-0.952009,0.437343,9.938062,4.997027,15.641174,24.970276,13.200431,0.284775,-1.317607,3.054358,55.901608,1286.337891,3124.989746,194.992371,0.048782,0.320643,42.879505,14.355274,159.930405,206.073898,67.511452,-0.882946,1.365017,-6.792901,18.597904,108.478630,345.882050,46.412216,-0.819448,1.400510,15.407901,0.188459,-0.791082,-0.659010,0.475195,0.338052,0.674157,250.211136,88.113777,62605.613281,55.000000,-0.780990,1.995511,250.035004,0.073380,0.454599,0.068464,0.797404,0.169471,0.715412,0.241455,0
S02,SES03,2025-11-03,15:46:08,1762209968.635129,116.69136071205139,138,normal,7.367328,4.126298,54.277515,8.629900,-0.055577,-0.229724,7.081752,7.179132,0.442778,51.539932,2.825158,-1.245332,1.070473,7.148227,9.726979,0.118311,94.614128,1.596933,-0.569676,0.161743,9.720896,12.779336,54.448475,163.311417,37.572517,0.062431,0.201936,-10.433741,24.917624,94.957733,620.887939,31.099236,-0.149437,-1.486017,-22.933168,57.600697,490.356873,3317.840088,102.320618,-0.609726,0.777001,53.174084,-0.794412,0.464523,-0.291084,-0.002023,0.080657,-0.573372,255.882324,77.927101,65475.761719,38.000000,0.489426,-0.390498,255.729996,0.013754,0.619459,0.047927,0.649232,0.280196,0.931218,0.087973,0
S02,SES03,2025-11-03,15:46:11,1762209971.2146285,119.27085947990417,139,normal,12.649516,0.197840,160.010254,1.836353,-0.291372,-1.136289,12.641693,2.228051,1.094400,4.964212,6.561310,1.043077,5.182600,1.967184,9.677760,0.246420,93.659050,3.471592,-1.932820,8.666627,9.665021,7.822760,47.405411,61.195576,34.931297,0.231803,0.078613,-3.713511,19.167475,295.303528,367.392059,58.534351,0.336540,-1.069842,-8.490497,24.656586,114.086502,607.947205,42.106869,0.653735,-0.712258,22.222977,0.008602,-0.559649,-0.525629,-0.287288,-0.435354,0.035381,253.472763,64.755974,64248.445312,41.000000,0.597585,0.239511,253.345001,0.099281,0.144469,0.047594,0.478365,0.368653,0.787170,0.155768,0
S02,SES03,2025-11-03,15:46:13,1762209973.8453183,121.90155029296875,140,normal,11.986357,0.334738,143.672745,2.305616,-1.462434,1.218406,11.972385,1.496045,0.225705,2.238149,2.080561,-0.810772,0.287742,1.418606,10.310844,0.175810,106.313522,1.708263,1.200627,0.614874,10.302316,15.793975,185.760712,249.449646,55.557251,0.206522,-0.330685,-7.980534,22.005503,185.311264,484.242157,53.038170,-0.833879,0.175925,-17.289618,13.004205,168.059006,169.109329,51.083969,-0.630731,-0.439123,-1.024847,0.662460,-0.865799,-0.839229,-0.513994,0.631007,-0.198180,250.579224,39.700001,62789.949219,31.000000,0.186075,-0.324412,250.500000,0.000961,0.287781,0.097156,0.395865,0.505321,0.707216,0.234701,0
S02,SES03,2025-11-03,15:46:16,1762209976.4267428,124.48297429084778,141,normal,10.482783,0.346919,109.888741,2.351107,0.580016,-0.728515,10.466223,1.274686,1.194496,1.624823,4.213795,1.368768,0.743453,0.655993,11.130533,0.271666,123.888763,2.048239,-0.579666,-0.386805,11.118322,11.695588,131.368378,136.786789,58.748093,0.637186,1.098071,-2.327748,24.455212,566.917114,598.057373,79.984734,-0.697845,-0.925169,-5.580344,45.314167,1377.683350,2053.373779,128.595413,-0.813658,-0.615344,-25.994045,0.022047,-0.792306,-0.349554,-0.277876,-0.260204,0.630568,250.482651,36.391899,62741.558594,33.000000,0.162518,-0.164847,250.410004,0.021365,0.099432,0.044552,0.259117,0.487362,0.880754,0.111401,0
S02,SES03,2025-11-03,15:46:19,1762209979.0462208,127.1024522781372,142,normal,5.793129,0.555588,33.560345,2.645593,0.464219,-1.272498,5.744977,5.030394,3.083658,25.304867,5.835867,-0.616600,-0.921425,4.713938,11.317767,0.359078,128.091843,1.911770,0.074407,-1.510364,11.301892,31.398798,432.557587,985.884460,92.152672,-0.491710,0.197484,-23.522902,15.512953,31.827150,240.651703,18.366413,-0.031526,-1.356868,-14.450764,24.762739,255.671631,613.193298,76.687027,-1.278290,1.909325,-18.908245,0.817768,-0.872881,-0.903772,0.032483,0.744030,0.304263,251.909454,34.984402,63458.371094,33.000000,0.130709,-0.058337,251.839996,0.035992,0.249205,0.099643,0.645257,0.283944,0.728193,0.343179,0
S02,SES03,2025-11-03,15:46:21,1762209981.676468,129.73269963264465,143,normal,1.302220,0.083270,1.695778,1.104924,0.318248,-0.678438,-1.269846,1.378049,1.897372,1.899018,5.506664,-0.630081,-0.378211,-0.040582,8.506314,0.063620,72.357376,1.291672,0.432243,0.356283,8.502573,11.538943,131.246811,133.147202,68.335876,0.527839,1.051358,-1.378550,11.947777,85.245522,142.749374,55.236641,-0.720259,1.608858,-7.583130,21.802649,69.182213,475.355469,33.709923,-1.049757,0.606639,-20.153740,-0.386232,0.149667,0.716324,0.071948,0.043102,-0.341815,249.125977,32.866402,62063.750000,27.000000,0.201380,-0.234833,249.059998,0.011039,0.470296,0.058403,0.654376,0.262547,0.890564,0.098647,0
S02,SES03,2025-11-03,15:46:24,1762209984.2967095,132.3529407978058,144,normal,1.398527,0.108388,1.955879,1.833959,-0.235269,1.346363,1.359224,3.833238,0.258178,14.693713,1.871068,0.434340,-1.018996,-3.799412,9.338908,0.098040,87.215202,1.238999,0.046145,-1.191218,9.333657,6.863451,43.925785,47.106968,29.007633,0.082014,-0.339629,-1.783588,15.328336,88.448097,234.957870,43.541985,-0.160956,-0.163162,-12.104122,17.809624,242.099823,317.182709,68.183205,0.349842,0.063618,8.665038,-0.442599,-0.009336,0.753638,-0.742998,0.301360,0.028909,251.273651,39.516975,63138.445312,30.000000,0.261174,-0.435443,251.195007,0.000118,0.091315,0.069497,0.763111,0.217578,0.858176,0.120225,0
S02,SES03,2025-11-03,15:46:26,1762209986.8763022,134.93253350257874,145,normal,2.568612,0.145316,6.597765,1.685518,-1.367947,1.467391,2.540167,3.392090,0.198955,11.506271,2.084153,1.003548,1.355084,-3.362635,10.269663,0.026210,105.465981,0.735020,-0.488897,-0.300283,10.268387,10.144502,79.538124,102.910919,44.763359,-2.372638,5.728585,-4.834542,15.376489,92.281570,236.436417,47.145039,-0.798869,0.368030,-12.006451,39.151546,782.779968,1532.843628,123.541985,2.503870,5.130006,27.387291,-0.622141,0.187033,0.013014,0.027826,-0.726420,-0.551642,250.813950,32.077499,62907.640625,30.000000,0.214026,-0.354596,250.750000,0.009433,0.036250,0.030003,0.884374,0.074421,0.858846,0.118082,0
S02,SES03,2025-11-03,15:46:29,1762209989.5073664,137.5635974407196,146,normal,5.904955,1.440328,34.868496,5.583278,-2.371574,4.962371,5.781710,4.991968,0.750870,24.919744,3.755305,-1.487187,1.875717,4.916185,11.302514,0.052142,127.746819,1.036690,-0.593945,0.361867,11.300207,19.397295,256.734253,376.255035,74.931297,-0.540892,0.443359,-10.932557,20.880630,430.102631,436.000702,94.061066,2.097058,4.498153,2.428588,63.126087,3753.352295,3984.903076,214.916031,-1.558927,1.187543,-15.216794,0.898580,-0.127031,-0.276936,-0.677710,0.679712,-0.853895,250.697845,39.025600,62849.410156,30.000000,-0.011425,-0.440073,250.619995,0.000737,0.153461,0.074564,0.852428,0.129438,0.910990,0.079360,0
S02,SES03,2025-11-03,15:46:32,1762209992.1276312,140.18386244773865,147,normal,3.925880,1.927482,15.412532,9.212889,-1.119533,0.809334,3.672200,5.644458,2.369851,31.859903,5.522226,-1.452541,0.613382,5.430474,10.594911,0.734475,112.252136,16.948555,-16.175205,299.144684,10.560192,28.105862,777.518372,789.939453,138.259537,-0.185608,0.740371,3.524351,14.623157,140.518005,213.836700,64.305344,0.851552,1.249831,-8.562634,64.092850,3816.651611,4107.893555,203.282440,-0.793714,-0.937572,-17.065802,0.814286,-0.095226,0.023882,-0.114228,0.024725,0.010244,250.162949,33.995975,62581.503906,31.000000,0.130338,-0.067951,250.095001,0.012158,0.128790,0.047499,0.844010,0.110177,0.961369,0.060166,0
S02,SES03,2025-11-03,15:46:34,1762209994.7581043,142.8143355846405,148,normal,0.307113,0.065426,0.094318,1.224634,0.187577,0.069332,0.169976,0.308605,0.033236,0.095237,1.071405,-2.179931,7.420738,-0.249000,10.036798,0.020180,100.737328,0.523133,0.277394,-1.042813,10.035793,9.334228,86.171967,87.127808,41.770992,0.176165,-0.252658,-0.977672,14.390649,22.719986,207.090775,20.351145,-1.231234,1.551895,-13.578321,12.986442,94.353134,168.647659,43.816795,0.186873,-0.403688,8.619428,-0.463482,0.748923,-0.402002,-0.308495,-0.805916,-0.177721,249.370926,20.411100,62185.859375,24.000000,-0.088739,0.004594,249.330002,0.000189,0.091243,0.011420,0.432760,0.419268,0.785971,0.242801,0
S02,SES03,2025-11-03,15:46:37,1762209997.3384376,145.3946692943573,149,normal,1.473212,0.125831,2.170354,2.342726,-1.480763,6.511281,1.429868,0.901299,0.315134,0.812340,2.104503,0.846396,-0.039389,-0.705128,10.780597,0.030727,116.221275,1.057040,-0.327102,3.051671,10.779172,8.686191,51.848862,75.449913,36.671757,0.578783,0.489723,-4.858092,15.937368,37.153866,253.999725,23.740459,-0.291541,-1.125736,-14.725687,13.835538,169.788605,191.422104,46.427483,-0.196383,-1.332681,-4.651183,-0.435015,0.622676,-0.194262,-0.295990,0.200124,-0.872201,249.234146,24.490774,62117.656250,25.000000,-0.010673,-0.377231,249.184998,0.000893,0.109608,0.014894,0.693060,0.278471,0.661622,0.276961,0
S02,SES03,2025-11-03,15:46:39,1762209999.9683385,148.02456998825073,150,normal,0.600950,0.349426,0.361141,3.282451,-0.968036,2.151728,-0.108236,1.410524,0.612229,1.989577,3.224990,0.551291,-0.249787,1.173605,9.801044,0.296966,96.060478,2.694674,-0.382687,-0.380199,9.785884,16.048527,253.454147,257.555237,90.030533,0.840253,1.742249,2.025115,22.839350,475.655090,521.635925,143.923676,1.932024,7.556134,-6.780916,20.498566,210.581558,420.191162,66.366409,0.216511,-0.274151,14.477901,-0.312757,0.222162,-0.597896,0.513457,0.066914,0.015305,296.421112,9893.279297,87865.468750,522.000000,3.675426,12.816431,279.234985,0.003487,0.455406,0.305905,0.625704,0.512956,0.639069,0.390884,0
S02,SES03,2025-11-03,15:46:42,1762210002.549599,150.6058304309845,151,normal,1.502126,0.205264,2.256382,2.172738,-0.423351,-0.223212,-1.432173,0.706083,0.181160,0.498553,2.026692,-0.614517,-0.026265,-0.563377,8.294681,0.096562,68.801727,1.253365,-1.334645,0.731923,8.288858,13.583317,149.735657,184.506485,86.396942,-0.799321,4.499136,-5.896679,13.925834,132.709564,193.928833,42.778625,-0.218220,-0.822342,-7.824275,14.614416,88.556320,213.581146,65.053436,-0.607441,5.229660,11.181450,0.555543,0.416398,0.246999,-0.358528,0.347456,-0.136422,273.963837,5196.403809,75056.179688,522.000000,5.415728,29.911329,264.309998,0.405018,0.218488,0.153200,0.661580,0.386234,0.233188,0.658670,0
S02,SES03,2025-11-03,15:46:45,1762210005.1794674,153.23570084571838,152,normal,0.682914,0.349681,0.466371,2.840720,-0.810290,0.168165,-0.341599,0.819564,0.144305,0.671685,1.836353,-1.259670,1.780097,-0.726209,9.422498,0.200395,88.783470,2.643199,0.070426,0.544719,9.411859,11.278322,114.338470,127.200554,65.099236,-0.259930,1.062480,-3.586374,23.384769,182.585480,546.847473,59.328247,-0.233245,-0.421511,-19.085649,15.190337,134.415115,230.746338,57.648857,-1.049084,1.542967,9.814847,0.260458,0.549095,0.154819,0.383243,-0.593320,0.157260,262.396393,396.380402,68851.867188,85.000000,1.692335,1.907489,261.640015,0.006936,0.775385,0.188320,0.542974,0.265178,0.326301,0.519774,0
S02,SES03,2025-11-03,15:46:47,1762210007.7584884,155.81471943855286,153,normal,1.326456,0.474090,1.759487,2.871845,-0.484393,-0.065191,1.133753,2.931989,0.371190,8.596559,3.831920,1.757446,5.212714,-2.867990,9.727971,0.470294,94.633415,5.596446,-4.709208,26.946676,9.703769,12.812030,160.348877,164.148102,101.618317,0.267210,8.346379,-1.949160,18.521505,190.759277,343.046173,74.183205,-0.985049,2.346285,-12.340458,13.036124,120.398811,169.940536,59.450382,0.420245,0.968669,-7.038588,-0.758962,0.517603,-0.241270,-0.041090,-0.174333,0.064822,263.369049,267.870392,69363.250000,85.000000,1.547029,2.379775,262.859985,0.019290,0.712584,0.151738,0.874289,0.100053,0.632805,0.303305,0
S02,SES03,2025-11-03,15:46:50,1762210010.3893292,158.44556069374084,154,normal,2.496037,0.223187,6.230198,1.839944,0.504390,-0.823146,2.450920,2.959877,0.109181,8.760871,1.233014,-0.217223,-0.956875,-2.941375,10.520884,0.019676,110.688995,0.754174,-0.976902,1.494852,10.519949,9.514877,10.245812,90.532883,13.709923,0.271769,-0.547230,-8.960305,13.801234,27.115419,190.474060,19.633589,0.139835,-1.186265,-12.781183,34.812325,75.086182,1211.898071,26.259542,0.452782,-1.307464,33.716640,-0.668262,0.373880,-0.443892,0.133216,-0.313816,0.382284,257.173950,30.311775,66138.437500,29.000000,-0.182780,0.054396,257.114990,0.002256,0.157163,0.100127,0.590471,0.326223,0.745892,0.387452,0
S02,SES03,2025-11-03,15:46:52,1762210012.9689305,161.02516198158264,155,normal,2.378164,5.561485,5.655666,10.512939,-1.041567,0.575351,0.306889,3.108577,8.535494,9.663253,12.573151,-0.250521,-0.633210,1.061960,9.688910,3.117439,93.874977,9.549274,-0.040342,0.739822,9.526675,24.379681,550.082886,594.368835,93.419846,-0.039105,-0.749582,6.654771,41.826859,1437.739990,1749.486206,168.992371,-0.478192,0.210018,-17.656336,65.931938,3501.531494,4347.020020,249.480927,-0.261643,-0.431812,29.077290,-0.193244,-0.263345,0.446715,-0.096325,-0.490866,0.295545,257.254425,71.721771,66179.843750,66.000000,0.328352,2.760672,257.114990,0.009627,0.234503,0.203658,0.851543,0.144533,0.631408,0.373822,0
S02,SES03,2025-11-03,16:06:17,1762211177.1252046,15.476545810699463,156,normal,4.017173,0.000085,16.137678,0.040701,-0.463705,0.193200,4.017162,4.242861,0.000082,18.001873,0.045490,0.395847,-0.102240,4.242852,12.388040,0.000379,153.463531,0.077812,-0.004634,-0.447389,12.388024,7.983091,0.001813,63.729736,0.167939,-0.246703,-0.582752,7.982977,9.973993,0.002760,99.480545,0.198473,0.180492,-0.746006,-9.973855,12.599795,0.001562,158.754837,0.167939,-0.469025,-0.152471,-12.599733,0.386629,0.080571,0.180281,-0.181653,-0.190101,-0.068050,239.039871,28.619600,57140.058594,25.000000,0.111605,-0.374646,238.979996,0.000001,0.003189,0.008693,0.184197,0.589852,0.398798,0.453248,0
S02,SES03,2025-11-03,16:06:21,1762211181.4515605,19.80290174484253,157,normal,3.732112,0.000093,13.928659,0.041898,-0.013411,-0.491577,3.732100,4.825734,0.000074,23.287704,0.034716,0.218681,-0.862802,4.825726,12.314941,0.000584,151.657776,0.110134,-0.450745,-0.133490,12.314918,8.040647,0.080342,64.651993,1.236641,0.884347,0.218907,8.035649,9.922055,0.009724,98.447174,0.427481,0.852304,0.423819,-9.921565,12.618784,0.003978,159.233704,0.290076,0.807178,1.037589,-12.618626,0.067754,-0.379306,-0.433867,0.880210,0.683780,0.638885,239.130493,26.539375,57183.394531,22.000000,-0.183560,-0.714709,239.074997,0.000223,0.013504,0.016367,0.256902,0.620359,0.761340,0.205054,0
S02,SES03,2025-11-03,16:06:22,1762211182.300172,20.651512384414673,158,normal,3.720772,0.000092,13.844147,0.039504,0.272166,-0.638171,3.720760,4.851415,0.000136,23.536224,0.058658,-0.606995,0.743252,4.851401,12.298994,0.000307,151.265244,0.084994,-0.295939,-0.176004,12.298982,7.966440,0.275020,63.464169,2.030534,0.678853,-0.331552,7.949160,9.923929,0.034048,98.484375,0.656489,0.691714,-0.481636,-9.922214,12.632479,0.005747,159.579529,0.335878,0.554520,-0.562012,-12.632252,-0.184064,-0.217086,-0.078933,0.934100,0.761466,0.779662,239.201477,27.013975,57217.343750,22.000000,-0.161956,-0.706194,239.145004,0.001145,0.016378,0.021501,0.313447,0.482656,0.812311,0.159476,0
S02,SES03,2025-11-03,16:06:22,1762211182.5631917,20.91453266143799,159,normal,3.723087,0.000099,13.861374,0.038307,0.421903,-0.630203,3.723073,4.844778,0.000142,23.471869,0.056263,-0.431853,0.430190,4.844763,12.306823,0.000236,151.457886,0.074220,0.152110,-0.060647,12.306813,7.777761,0.160394,60.493561,1.526718,0.649486,-0.394472,7.767443,10.007579,0.026395,100.151627,0.671756,0.672134,-0.263873,-10.006260,12.659009,0.003888,160.250504,0.335878,1.183399,1.406665,-12.658854,-0.270438,-0.095548,-0.035993,0.912822,0.774899,0.746367,239.162186,27.353975,57198.554687,22.000000,-0.151347,-0.744508,239.104996,0.000865,0.020255,0.027573,0.201633,0.576233,0.758919,0.197592,0
S02,SES03,2025-11-03,16:06:22,1762211182.7459598,21.0973002910614,160,normal,3.722174,0.000101,13.854581,0.038307,0.393613,-0.577031,3.722161,4.843989,0.000193,23.464235,0.064643,-0.067890,0.076784,4.843970,12.305636,0.000265,151.428680,0.074220,0.059974,-0.224312,12.305625,7.875255,0.184828,62.019638,2.702290,0.905569,0.962307,7.863512,9.983976,0.026815,99.679787,0.748092,0.461379,-0.424253,-9.982634,12.652906,0.004965,160.096039,0.427482,1.191013,1.547377,-12.652710,-0.288518,-0.102122,0.061691,0.884790,0.808467,0.732799,239.097290,27.388399,57167.511719,22.000000,-0.162879,-0.777140,239.039993,0.001059,0.023846,0.019638,0.194927,0.629495,0.549357,0.376783,0
S02,SES03,2025-11-03,16:06:22,1762211182.926288,21.277628898620605,161,normal,3.730994,0.001535,13.920320,0.227449,4.201756,17.592115,3.730789,4.844227,0.000554,23.466539,0.174777,0.924009,6.949368,4.844170,12.307136,0.000579,151.465591,0.166397,0.418495,3.495110,12.307113,7.635263,1.766363,58.297249,9.282443,-3.427427,13.507738,7.518703,10.125923,0.234993,102.534325,3.007634,-3.267905,12.118754,-10.114313,12.648185,0.071858,159.976578,2.442748,2.215500,17.956884,-12.645344,0.170475,-0.195435,-0.053735,0.983899,0.436208,0.365668,239.091980,27.243774,57164.976562,22.000000,-0.173248,-0.777819,239.035004,0.001070,0.025659,0.021339,0.257693,0.562364,0.527984,0.504954,0
S02,SES03,2025-11-03,16:06:24,1762211184.0975795,22.448920249938965,162,normal,3.737626,0.003685,13.969850,0.472855,6.701426,45.672504,3.737133,4.835248,0.001326,23.379627,0.307655,-3.316292,17.194193,4.835111,12.314289,0.001184,151.641724,0.263362,3.968285,22.614065,12.314241,7.836355,0.547023,61.408459,3.664123,-0.694688,0.674688,7.801374,9.986382,0.074860,99.727837,1.496182,-0.433386,0.696688,-9.982634,12.644549,0.017553,159.884628,0.839695,-1.504496,5.271378,-12.643855,-0.816562,0.812474,-0.687307,0.898647,0.844981,0.753608,239.179092,25.869375,57206.636719,22.000000,0.088633,-0.773859,239.125000,0.000571,0.037290,0.018024,0.239924,0.440294,0.286757,0.558332,0
S02,SES03,2025-11-03,16:06:26,1762211186.678403,25.029743909835815,163,normal,3.726141,0.000093,13.884130,0.043096,-0.138179,-0.402776,3.726129,4.836568,0.000287,23.392395,0.071826,-0.040670,-0.642943,4.836539,12.311193,0.000454,151.565460,0.095769,-0.219604,-0.579572,12.311173,7.965989,0.125765,63.456985,1.450382,-0.327604,-0.479788,7.958092,9.952991,0.016987,99.062027,0.610686,-0.446873,0.047730,-9.952137,12.632415,0.004126,159.577911,0.335878,-0.660249,0.411690,-12.632252,-0.157846,-0.018303,-0.001898,0.841329,0.721643,0.624570,238.891357,24.534401,57069.078125,22.000000,-0.030522,-0.732724,238.839996,0.001408,0.016966,0.021912,0.115737,0.429419,0.045685,0.727321,0
S02,SES03,2025-11-03,16:06:29,1762211189.2699351,27.621276140213013,164,normal,3.727632,0.001856,13.895240,0.312443,5.696919,33.421303,3.727383,4.841317,0.000189,23.438349,0.184353,-1.898837,19.643608,4.841297,12.314701,0.000935,151.651871,0.266953,2.865130,14.158872,12.314663,8.037443,0.123888,64.600494,2.381680,0.947973,1.785957,8.029733,9.913489,0.018478,98.277267,1.221374,-0.510220,4.469438,-9.912558,12.609385,0.021055,158.996582,1.068702,4.095796,20.988583,-12.608550,-0.004415,0.668734,0.012457,0.791034,0.285694,-0.124458,245.046249,971.931946,60047.664062,313.000000,6.409427,44.425278,243.054993,0.053219,0.212446,0.194961,0.221324,0.588410,0.368914,0.380953,0
S02,SES03,2025-11-03,16:06:31,1762211191.8594446,30.210785150527954,165,normal,3.701649,0.000095,13.702206,0.057461,0.175989,0.754060,3.701636,4.884537,0.000148,23.858698,0.059855,-0.331205,0.358892,4.884521,12.294540,0.000394,151.155731,0.083797,-0.341441,-0.553642,12.294525,7.996510,0.175405,63.944164,2.091603,0.156924,0.498310,7.985534,9.941532,0.022123,98.834068,0.824428,0.766481,1.573822,-9.940420,12.616204,0.004374,159.168610,0.305344,-0.164513,-0.234384,-12.616031,-0.121185,0.195537,-0.216616,0.901361,0.760628,0.695315,599.479553,107492.195313,359375.718750,1253.000000,1.300788,0.963090,501.880005,0.602777,0.343667,0.024377,0.070152,0.547968,0.096947,0.640598,0
S02,SES03,2025-11-03,16:06:34,1762211194.449993,32.80133366584778,166,normal,3.698030,0.000112,13.675427,0.049081,0.016822,-0.108690,3.698015,4.892445,0.000308,23.936018,0.074220,-0.036776,-0.476719,4.892414,12.291638,0.000318,151.084366,0.086191,0.188855,0.227513,12.291625,7.982665,0.094915,63.722939,1.282443,-0.353158,-0.621755,7.976717,9.930020,0.009505,98.605309,0.427481,-0.453666,-0.423428,-9.929542,12.609604,0.004456,159.002121,0.396947,1.026079,2.959713,-12.609427,0.049346,-0.221457,-0.150208,0.768205,0.535641,0.361106,720.005188,169037.828125,518407.468750,1407.000000,1.152578,0.263189,591.075012,0.258725,0.678391,0.053871,0.247342,0.379969,0.334794,0.386138,0
S02,SES03,2025-11-03,16:06:37,1762211197.080758,35.43209886550903,167,normal,3.695117,0.000082,13.653892,0.043096,0.409149,-0.148517,3.695106,4.877622,0.000102,23.791193,0.041899,0.102279,-0.322541,4.877611,12.303419,0.000268,151.374115,0.077811,-0.114454,0.142528,12.303408,8.007944,0.087477,64.127174,1.221375,-0.264920,-0.466107,8.002481,9.926988,0.010666,98.545082,0.595420,0.204818,1.435844,-9.926451,12.642151,0.004204,159.823990,0.290076,-1.054205,1.493564,-12.641985,0.147177,-0.122487,0.055258,0.694483,0.549709,0.514659,238.172119,20.063101,56725.960937,21.000000,-0.133055,-0.542573,238.130005,0.000063,0.016956,0.013670,0.223317,0.459167,0.151188,0.669765,0
S02,SES03,2025-11-03,16:06:39,1762211199.6615884,38.012930154800415,168,normal,3.688004,0.000283,13.601372,0.134075,-2.683190,14.219975,3.687965,4.885607,0.000456,23.869152,0.173580,3.104014,18.370924,4.885560,12.287162,0.000257,150.974335,0.076615,-0.040841,-0.407365,12.287151,8.128160,0.107800,66.066994,1.832061,0.051243,-0.152046,8.121527,9.891452,0.018912,97.840828,0.656488,-0.165035,-0.338813,-9.890496,12.596341,0.011655,158.667801,0.916031,4.672272,31.338612,-12.595878,-0.630817,-0.212401,0.087368,0.829001,0.537134,0.560750,239.411636,48.653900,57317.929687,60.000000,2.716933,14.622607,239.309998,0.038901,0.126721,0.068164,0.236114,0.401859,0.200092,0.567582,0
S02,SES03,2025-11-03,16:06:42,1762211202.2929878,40.644328355789185,169,normal,3.898373,0.000410,15.197309,0.171185,-0.423135,7.072270,3.898320,3.707339,0.002160,13.744359,0.423774,3.875983,26.289085,3.707047,12.375756,0.002800,153.159348,0.481235,5.483042,35.592216,12.375644,8.722767,17.676807,76.086655,40.748093,-7.084999,59.463264,7.642633,9.957284,1.037727,99.147507,8.534351,-0.044776,6.831271,-9.905038,12.718166,1.414296,161.751755,12.396947,-8.979623,83.696960,-12.662443,0.570679,-0.098099,0.547311,0.070120,0.970131,0.298439,48227.503906,530853056.000000,2325892096.000000,58442.000000,-1.030834,-0.766020,42367.898437,0.031675,0.859495,0.056106,0.288514,0.370055,0.411705,0.545973,0
