subject_id,session_id,date,time,timestamp,session_duration,window_sequence_num,experiment_condition,ax_rms,ax_var,ax_energy,ax_ptp,ax_skew,ax_kurt,ax_mean,ay_rms,ay_var,ay_energy,ay_ptp,ay_skew,ay_kurt,ay_mean,az_rms,az_var,az_energy,az_ptp,az_skew,az_kurt,az_mean,gx_rms,gx_var,gx_energy,gx_ptp,gx_skew,gx_kurt,gx_mean,gy_rms,gy_var,gy_energy,gy_ptp,gy_skew,gy_kurt,gy_mean,gz_rms,gz_var,gz_energy,gz_ptp,gz_skew,gz_kurt,gz_mean,xcorr_ax_ay,xcorr_ax_az,xcorr_ay_az,xcorr_gx_gy,xcorr_gx_gz,xcorr_gy_gz,ppg_rms,ppg_var,ppg_energy,ppg_ptp,ppg_skew,ppg_kurt,ppg_mean,ppg_B0_frac,ppg_B1_frac,ppg_B2_frac,acc_L_frac,acc_M_frac,gyro_L_frac,gyro_M_frac,awake
S02,SES03,2025-11-12,16:18:42,1762989522.731263,722.8113164901733,139,normal,2.791717,0.103097,7.793682,2.234987,0.238149,2.580502,-2.773190,0.273634,0.069469,0.074876,1.464054,-0.892690,1.131860,-0.073526,8.916048,0.011302,79.495918,0.620099,-1.802659,4.921214,8.915415,12.508577,55.679771,156.464508,50.793892,-0.568748,1.612137,-10.039161,7.866092,61.348419,61.875401,60.396946,1.054751,4.204027,-0.725935,7.867183,37.282825,61.892567,33.572517,-0.872952,2.038910,4.960821,0.660519,0.468491,0.575746,-0.946605,-0.046386,-0.102902,57866.027344,158941.671875,3348476928.000000,1731.000000,-0.572872,-0.293340,57864.652344,0.440422,0.249912,0.214710,0.328697,0.541716,0.704692,0.262130,1
S02,SES03,2025-11-12,16:23:30,1762989810.8841944,31.907593250274658,140,normal,4.833543,0.009214,23.363138,0.372298,0.119592,-0.990837,-4.832590,1.026407,0.003353,1.053511,0.311246,0.142816,-0.161182,1.024772,6.586076,0.020455,43.376400,0.639252,-0.797958,0.125891,6.584523,2.338437,2.425992,5.468287,5.938931,0.431354,-0.821345,-1.744218,4.055060,8.987905,16.443514,12.305344,-0.398382,-0.579853,-2.730496,5.924753,2.358531,35.102699,6.167939,0.734170,0.099614,5.722252,-0.064315,-0.039722,-0.320897,-0.455615,0.701045,-0.094428,65294.187500,797428.187500,4263330816.000000,3234.000000,-0.969739,-0.414627,65288.078125,0.780295,0.207224,0.005041,0.958472,0.034952,0.983542,0.019178,1
S02,SES03,2025-11-12,16:23:40,1762989820.081456,41.10485482215881,141,normal,2.883665,0.214926,8.315525,2.334347,-0.083289,0.161899,2.846155,1.398171,0.786123,1.954881,3.476381,-0.594109,-0.393580,1.081091,10.363920,0.195624,107.410835,1.863886,0.064238,-0.518120,10.354478,19.527039,163.201385,381.305237,48.137405,0.326754,-0.648031,14.768340,9.290755,55.003223,86.318138,35.022903,-0.144870,0.094786,-5.595973,8.680377,55.341084,75.348946,35.038170,-1.135563,1.800902,4.473015,0.574602,-0.057617,-0.044588,0.080905,-0.503320,-0.201441,66714.468750,277214.125000,ovf,2037.000000,-0.311519,-1.400843,66712.390625,0.616331,0.345204,0.032403,0.945717,0.038260,0.976563,0.016539,1
S02,SES03,2025-11-12,16:23:41,1762989821.781904,42.80530285835266,142,normal,7.152871,0.082407,51.163563,1.159991,-0.082510,-0.663976,7.147108,10.103767,0.035553,102.086113,0.721852,-0.499942,-0.763533,10.102008,4.639191,0.037930,21.522093,0.590171,0.162564,-1.436888,4.635101,5.215618,21.450821,27.202671,16.167938,-0.342580,-0.824473,-2.398302,10.368947,13.527948,107.515053,16.458015,-0.429088,-0.303087,-9.694695,17.504753,16.007303,306.416382,13.312976,0.818415,-0.756414,17.041393,0.892614,0.190924,0.260810,0.473020,-0.749438,-0.210506,66804.859375,267619.406250,ovf,2037.000000,-0.625361,-1.050234,66802.851563,0.616331,0.345204,0.032403,0.986543,0.011938,0.984467,0.010472,1
S02,SES03,2025-11-12,16:23:42,1762989822.2715213,43.29491996765137,143,normal,8.310305,2.842718,69.061157,4.936844,0.980883,-0.876142,8.137471,9.353489,1.954499,87.487762,4.777630,-1.068580,-0.669688,9.248420,4.105646,1.329192,16.856331,4.945224,-1.502319,1.283217,3.940449,7.730318,46.897240,59.757812,36.274811,0.154601,0.635682,-3.586164,15.480335,105.286591,239.640793,69.923668,-0.032444,3.820337,-11.591125,17.023901,18.776049,289.813202,19.557251,-0.039469,0.355420,16.463205,-0.949555,-0.904951,0.918896,0.484917,-0.459186,-0.245979,66804.375000,267439.031250,ovf,2037.000000,-0.623558,-1.050048,66802.375000,0.616331,0.345204,0.032403,0.988661,0.007520,0.958348,0.041093,1
S02,SES03,2025-11-12,16:23:42,1762989822.484872,43.50827074050903,144,normal,8.783944,3.434183,77.157677,4.936844,0.530494,-1.609592,8.586239,9.123766,2.245316,83.243111,4.777630,-0.595750,-1.499345,8.999878,3.890440,1.716077,15.135520,4.945224,-0.883697,-0.604998,3.663256,8.682719,74.034309,75.389618,37.816795,0.352837,0.057291,-1.164179,15.236090,108.844543,232.138443,69.923668,-0.147913,3.411644,-11.103779,16.042959,77.465027,257.376556,37.022900,-1.747372,2.569669,13.413111,-0.959178,-0.928957,0.925403,0.507668,-0.710305,-0.292328,66803.648438,267356.406250,ovf,2037.000000,-0.619705,-1.052356,66801.648438,0.616331,0.345204,0.032403,0.988661,0.007520,0.958348,0.041093,1
S02,SES03,2025-11-12,16:23:42,1762989822.7017784,43.72517728805542,145,normal,8.987366,3.650762,80.772751,5.001488,0.338420,-1.781524,8.781913,9.025623,2.254856,81.461884,4.777630,-0.427770,-1.643726,8.899833,3.782257,1.912083,14.305466,4.945224,-0.666363,-1.044976,3.520424,8.680118,74.091492,75.344437,37.816795,0.337413,0.045462,-1.119351,15.154005,109.043228,229.643860,69.923668,-0.181751,3.396230,-10.981833,15.763803,84.463974,248.497498,37.022900,-1.459226,1.447240,12.807557,-0.951136,-0.934282,0.910861,0.508207,-0.682848,-0.291137,66800.007813,267161.625000,ovf,2037.000000,-0.600219,-1.066890,66798.007813,0.616331,0.345204,0.032403,0.988661,0.007520,0.958348,0.041093,1
S02,SES03,2025-11-12,16:23:44,1762989824.116184,45.13958263397217,146,normal,10.468693,1.445692,109.593536,5.068525,-1.290739,0.801542,10.399416,7.945272,1.220522,63.127346,5.188235,1.008171,0.186710,7.868089,2.306707,1.297556,5.320896,5.833472,1.127038,1.031789,2.005826,15.216754,227.586380,231.549591,63.083969,-0.824875,0.556302,-1.990782,21.597273,466.183533,466.442230,106.671753,0.815432,0.404905,-0.508645,14.798998,208.422775,219.010345,63.267174,-0.080043,-0.577268,-3.253855,-0.695634,-0.681456,0.490098,-0.162387,-0.170903,-0.478447,67062.695313,90382.820313,ovf,1497.000000,-0.483890,0.121697,67062.023438,0.330903,0.550781,0.076717,0.839672,0.151685,0.735213,0.231571,1
S02,SES03,2025-11-12,16:23:49,1762989829.256824,50.28022265434265,147,normal,5.900064,1.440575,34.810753,5.184644,-1.355972,0.648916,5.776692,9.334600,2.577981,87.134766,5.421670,-1.567526,0.674416,9.195477,6.545925,2.642260,42.849133,5.847838,1.218795,-0.045262,6.340889,32.047234,808.204346,1027.025269,152.076340,-1.782797,3.434634,-14.792595,45.992104,1567.647339,2115.273438,168.580154,2.075629,3.374485,23.401413,31.263739,643.555908,977.421326,103.267181,1.926567,2.616680,18.271984,0.950359,-0.794288,-0.905360,-0.879601,-0.810690,0.953791,66091.484375,156758.968750,ovf,1774.000000,0.392807,-0.078914,66090.296875,0.317681,0.356497,0.270862,0.699264,0.276495,0.966281,0.036718,1
S02,SES03,2025-11-12,16:23:54,1762989834.3971546,55.42055320739746,148,normal,4.904136,0.053042,24.050550,1.265336,-0.071287,0.630504,4.898725,10.827264,0.052001,117.229645,1.211466,-1.080945,0.949065,10.824862,4.700606,0.281293,22.095697,2.651578,1.788102,3.380091,4.670589,6.715044,44.741859,45.091808,40.870228,1.804089,4.481239,0.591565,5.924428,33.275208,35.098843,31.480917,0.121887,0.671093,1.350420,7.874388,11.331968,62.005989,23.267176,-1.556974,4.856401,7.118569,0.523749,-0.386911,-0.737333,0.001456,0.229211,0.232394,67083.531250,27019.277344,ovf,685.000000,-0.180489,-0.469931,67083.335938,0.324314,0.223034,0.294413,0.223652,0.686429,0.754001,0.205810,1
S02,SES03,2025-11-12,16:23:59,1762989839.5389466,60.56234526634216,149,normal,5.566726,0.174338,30.988438,1.866281,-0.944549,0.087093,5.551045,9.880751,0.410235,97.629227,2.719812,0.124043,-1.235663,9.859969,6.056192,1.035666,36.677464,3.226187,-0.057565,-1.432683,5.970075,16.260139,178.629349,264.392151,54.992367,-1.437568,1.217070,-9.260820,11.370580,109.814034,129.290085,56.824425,0.338195,-0.177714,4.413168,12.061393,91.788033,145.477203,54.106869,-0.973377,2.126421,7.327290,0.525753,-0.639709,-0.861995,-0.351526,-0.026077,0.171731,67292.085938,117778.687500,ovf,1422.000000,-0.679150,-0.557001,67291.210938,0.438086,0.406766,0.100569,0.562682,0.490813,0.677111,0.363558,1
S02,SES03,2025-11-12,16:24:04,1762989844.6790838,65.70248246192932,150,normal,5.384681,0.096998,28.994789,1.977611,-0.796827,1.922017,5.375667,9.237689,0.127804,85.334892,1.430536,-0.304123,-1.138099,9.230768,6.906634,0.213127,47.701591,1.622072,0.140056,-1.281822,6.891187,9.181452,84.267258,84.299057,65.175575,-1.045260,5.217765,0.178321,9.874404,96.658501,97.503845,70.778625,-0.007625,2.113460,-0.919428,10.273105,51.862038,105.536674,41.740456,0.460850,1.029757,7.326298,0.676991,-0.525765,-0.773610,0.045407,0.177457,0.598757,67777.570313,82464.343750,ovf,1312.000000,0.143896,-0.348003,67776.960938,0.309140,0.465042,0.129601,0.496639,0.453093,0.232031,0.643995,1
S02,SES03,2025-11-12,16:24:09,1762989849.821027,70.84442567825317,151,normal,6.552775,0.053963,42.938862,1.446098,0.387591,1.593050,6.548656,10.578387,0.047025,111.902283,0.928950,0.088637,-0.542043,10.576164,3.967526,0.108817,15.741266,1.296460,-0.054771,-1.004053,3.953789,5.201952,23.891705,27.060308,20.900764,0.221943,-0.477978,-1.780057,5.194896,24.860912,26.986944,29.206108,-1.010769,1.699714,1.458092,7.415751,9.964148,54.993370,14.244275,0.560441,-0.041396,6.710382,0.350154,-0.229987,0.023493,0.141316,0.058909,0.049116,67475.078125,24163.562500,ovf,732.000000,-0.625264,-0.074186,67474.898438,0.213261,0.166886,0.354269,0.494121,0.608159,0.602414,0.334046,1
S02,SES03,2025-11-12,16:24:14,1762989854.9616055,75.98500418663025,152,normal,6.168998,0.264995,38.056538,2.652775,0.848462,2.038502,6.147482,9.968527,0.201335,99.371529,2.262521,-0.109289,0.091274,9.958423,5.537536,0.524378,30.664301,3.313575,0.072928,-0.650611,5.489984,13.197629,98.559464,174.177414,45.374046,-0.229088,-0.159681,-8.695859,11.661201,99.542130,135.983627,51.175575,-0.572505,1.495089,6.036679,8.855682,29.896738,78.423119,24.809160,-0.863549,0.585876,6.966088,0.802876,-0.370731,-0.601235,-0.803594,-0.701568,0.787820,67467.359375,31905.589844,ovf,801.000000,-0.385160,-0.308825,67467.117188,0.101971,0.466985,0.216626,0.402871,0.528488,0.739720,0.276575,1
S02,SES03,2025-11-12,16:24:20,1762989860.1013737,81.12477254867554,153,normal,6.283015,0.027349,39.476276,1.240196,-0.292077,3.885912,6.280838,9.957340,0.021436,99.148621,0.994791,-0.353533,3.186964,9.956264,5.445804,0.022799,29.656776,1.186327,0.805207,5.901386,5.443710,2.603737,1.592527,6.779447,8.030535,-0.425950,1.272588,-2.277481,1.831564,3.256097,3.354626,12.396946,-0.489774,3.601713,0.313893,6.486444,2.121669,42.073959,8.793894,0.812690,2.147706,6.320783,0.599831,-0.407029,-0.136612,-0.528143,-0.172983,0.155092,67358.539063,25925.671875,ovf,780.000000,-0.479511,-0.082120,67358.343750,0.037657,0.093391,0.454464,0.140228,0.774266,0.485801,0.441297,1
S02,SES03,2025-11-12,16:24:25,1762989865.2445726,86.26797151565552,154,normal,6.072364,0.125268,36.873608,1.734599,-0.619120,-0.047198,6.062041,10.069652,0.357581,101.397888,2.383428,0.115088,-0.660331,10.051881,5.461398,0.772119,29.826870,2.826355,0.282030,-1.550475,5.390246,11.910857,128.127625,141.868515,68.839699,2.477866,9.133643,3.706870,10.220671,97.447708,104.462112,60.259541,-2.522895,9.254985,-2.648473,9.208771,50.494957,84.801460,40.427483,-1.253302,3.081958,5.857175,0.430524,-0.167602,-0.675948,-0.790509,-0.562935,0.755292,67435.046875,37941.242187,ovf,860.000000,-0.459265,-0.178517,67434.765625,0.384814,0.321393,0.184179,0.193059,0.724111,0.439841,0.484105,1
S02,SES03,2025-11-12,16:24:30,1762989870.3844352,91.40783429145813,155,normal,5.879392,0.108689,34.567245,1.997962,-1.352029,3.441035,5.870141,9.552581,0.065835,91.251801,1.476026,0.256592,1.205052,9.549134,6.320690,0.166490,39.951126,2.243367,0.038102,0.759447,6.307507,5.897385,33.585922,34.779144,39.343513,1.619406,5.094693,-1.092347,10.096382,101.640739,101.936935,75.129776,-0.849561,5.140952,0.544237,8.616085,23.363272,74.236916,30.900764,0.279307,1.062245,7.132576,0.356737,-0.266396,-0.111818,-0.650251,-0.429981,0.370328,67409.390625,38647.917969,ovf,933.000000,-0.664952,0.155947,67409.101563,0.084116,0.363751,0.309941,0.096868,0.773985,0.306302,0.605110,1
S02,SES03,2025-11-12,16:24:35,1762989875.5263212,96.54971981048584,156,normal,4.122137,1.071104,16.992016,4.778827,-1.056473,0.744344,3.990102,10.034202,0.478933,100.685211,4.602853,0.403949,2.295107,10.010308,6.307146,0.366569,39.780090,4.216189,0.671975,3.927788,6.278019,13.470736,180.161118,181.460709,86.717560,0.167545,2.798541,-1.140000,13.454895,171.686935,181.034195,77.297714,0.287602,1.323021,3.057328,16.815691,282.756042,282.767456,114.198471,-2.273821,9.058336,0.106832,0.114379,0.082512,0.006022,-0.502803,-0.167498,0.276494,67843.968750,762082.937500,ovf,3071.000000,0.559394,-0.805811,67838.351563,0.597938,0.353582,0.022565,0.099129,0.757070,0.563705,0.351264,1
S02,SES03,2025-11-12,16:24:45,1762989885.837586,106.86098456382751,157,normal,3.754834,0.245555,14.098776,2.881422,1.759203,3.016689,3.721992,0.773091,0.351527,0.597670,3.074155,1.974163,3.231667,-0.496128,10.102438,0.059628,102.059258,1.806426,0.822672,2.492612,10.099486,13.275638,151.408890,176.242554,62.045803,-0.499819,0.178322,-4.983340,9.095749,71.039513,82.732651,41.114502,0.810370,0.300882,3.419523,9.793846,44.692348,95.919418,50.839699,0.795844,4.820701,7.157309,0.775174,0.113862,0.200690,-0.138622,0.261144,0.155505,68185.164063,147704.750000,ovf,1604.000000,0.340069,-0.673981,68184.085938,0.538854,0.214593,0.144083,0.487352,0.453923,0.716707,0.267394,1
S02,SES03,2025-11-12,16:24:50,1762989890.9799044,112.00330305099487,158,normal,2.689163,0.280043,7.231598,2.956839,-0.075871,0.076033,2.636580,0.703276,0.306300,0.494598,3.570952,-0.078810,2.381242,0.433933,10.350594,0.184691,107.134781,3.114857,-0.264738,3.695985,10.341667,14.268311,203.087357,203.584686,56.503815,-0.085225,-0.730650,-0.705210,16.617659,276.129211,276.146606,141.847336,1.302319,8.452582,0.131889,10.741348,81.077652,115.376556,64.870232,0.342675,2.646542,5.856527,0.338935,-0.307113,0.059172,0.024267,0.235634,0.319457,67934.273438,190740.765625,ovf,2066.000000,-0.643136,0.279713,67932.867188,0.338535,0.559351,0.066762,0.183623,0.347889,0.567490,0.356096,1
S02,SES03,2025-11-12,16:24:56,1762989896.1212854,117.1446840763092,159,normal,4.241265,0.246671,17.988327,2.328361,0.561297,-0.251697,4.212085,1.851227,3.352919,3.427042,5.069722,-0.063182,-1.753348,0.272255,10.079043,0.361559,101.587112,3.266889,-0.445600,-0.465767,10.061091,30.780727,810.720825,947.453186,140.290070,-1.752937,3.098773,-11.693263,11.716848,136.979294,137.284531,71.053436,-1.267834,2.832379,-0.552481,9.650427,56.862995,93.130745,43.053436,-0.856299,1.184999,6.022271,-0.680897,-0.701358,0.750829,0.727842,0.404168,0.487207,68803.343750,144202.328125,ovf,1326.000000,-0.118650,-1.324259,68802.289063,0.221064,0.698420,0.051189,0.522734,0.347310,0.901261,0.092325,1
S02,SES03,2025-11-12,16:25:01,1762989901.2602508,122.28364968299866,160,normal,4.419176,0.194346,19.529119,2.250549,-0.005030,-0.003714,4.397132,2.478158,0.427604,6.141270,5.430049,-0.125411,3.250355,2.390328,10.333911,0.135085,106.789711,3.072958,-1.773457,6.399063,10.327373,12.514155,112.604164,156.604095,130.458023,-2.283824,16.410864,-6.633244,8.527360,64.142937,72.715874,86.167938,-0.618897,3.902502,-2.927958,6.375424,37.196152,40.646034,38.106873,0.289287,0.341363,1.857386,-0.482707,-0.378096,0.123465,0.518463,0.233770,0.428885,68938.234375,28047.097656,ovf,828.000000,-0.919679,0.373602,68938.031250,0.173700,0.349818,0.156128,0.268723,0.492038,0.603487,0.363380,1
S02,SES03,2025-11-12,16:25:06,1762989906.4013493,127.42474794387817,161,normal,4.015996,0.059754,16.128220,1.499967,0.595531,0.518202,4.008549,1.205375,0.023598,1.452928,1.266533,-0.888900,4.493402,1.195546,10.399158,0.047586,108.142494,1.467646,-0.018436,1.472699,10.396871,7.060694,42.872719,49.853405,34.641220,-0.085289,0.952061,-2.642099,5.506529,27.401356,30.321867,27.923664,0.272651,0.654830,1.708950,7.928689,10.739841,62.864109,17.908398,-1.474084,3.063126,7.219714,0.173942,-0.165419,-0.042657,0.672642,0.147228,0.050285,68833.546875,24827.347656,ovf,681.000000,0.236158,-0.492970,68833.367188,0.278670,0.403810,0.194159,0.212408,0.673272,0.195559,0.660854,1
S02,SES03,2025-11-12,16:25:11,1762989911.5436862,132.56708478927612,162,normal,3.092897,0.491301,9.566014,4.441244,0.308165,1.968410,3.012426,2.781923,1.037615,7.739095,5.177461,0.528324,1.078327,2.588722,10.417338,0.258600,108.520943,3.857059,0.006224,3.483508,10.404920,15.193697,230.792175,230.848434,91.114502,0.286518,0.786281,-0.237175,16.461826,269.449310,270.991699,90.488548,-1.143314,2.170958,1.241928,27.967772,433.102661,782.196228,103.343513,1.341215,1.251694,18.684046,0.313907,0.208322,0.020848,-0.362916,0.106623,-0.113321,68647.445313,27050.568359,ovf,793.000000,-0.692050,0.465000,68647.250000,0.316132,0.427730,0.124617,0.510155,0.374893,0.927584,0.073044,1
S02,SES03,2025-11-12,16:25:16,1762989916.6835213,137.70692086219788,163,normal,3.270036,0.009770,10.693135,0.723049,0.218393,3.046216,3.268542,3.559297,0.004799,12.668598,0.477643,0.184336,1.594134,3.558623,10.404306,0.001636,108.249596,0.198719,-0.041059,-0.472352,10.404228,2.334018,0.917321,5.447639,6.824428,1.320970,4.600132,-2.128454,1.230699,0.868498,1.514619,6.320611,-0.706502,2.577722,0.803817,6.802358,0.939346,46.272072,7.740458,1.115495,5.864001,6.732958,0.450202,-0.278059,-0.122110,-0.236075,-0.432131,0.494194,68219.867188,6250.912598,ovf,373.000000,-0.703072,-0.057579,68219.820313,0.025562,0.089754,0.483715,0.078577,0.728369,0.124244,0.690050,1
S02,SES03,2025-11-12,16:25:21,1762989921.8251343,142.84853291511536,164,normal,3.549171,0.216949,12.596619,2.796428,-1.296177,2.826605,3.518476,3.726444,0.513200,13.886385,3.058593,-0.955593,0.308012,3.656937,10.354414,0.024648,107.213898,0.776918,0.019618,-0.359487,10.353224,9.710554,59.273548,94.294868,46.625954,-0.223518,1.569373,-5.917881,7.877386,57.743313,62.053215,53.587788,-1.458692,5.500417,2.076030,10.099113,55.801369,101.992065,41.267174,-0.102071,1.921885,6.796374,0.561921,-0.216885,-0.264334,-0.632184,-0.401651,0.541201,68228.007813,10043.092773,ovf,503.000000,-0.852349,1.041717,68227.929688,0.015592,0.462926,0.271541,0.547635,0.479531,0.867646,0.188681,1
S02,SES03,2025-11-12,16:25:26,1762989926.96621,147.98960876464844,165,normal,3.621479,0.315964,13.115112,3.545813,-0.796859,3.130916,3.577590,3.709964,0.324217,13.763829,2.288857,-0.414346,-0.579854,3.666008,10.374110,0.030518,107.622169,0.975636,0.087501,0.312472,10.372640,9.171488,73.954819,84.116188,41.099236,-1.578944,3.275070,-3.187691,8.758155,74.577309,76.705284,44.580154,0.778178,1.250444,1.458760,11.231373,72.024117,126.143730,46.687019,0.444003,1.485913,7.356603,0.563345,0.155347,0.142219,-0.751928,-0.628500,0.681655,68033.390625,8534.101563,ovf,444.000000,-0.839145,0.110865,68033.328125,0.001756,0.052493,0.397799,0.441683,0.603550,0.565253,0.415777,1
S02,SES03,2025-11-12,16:25:32,1762989932.1072729,153.13067150115967,166,normal,1.799150,0.359128,3.236941,3.639187,0.504738,0.911872,1.696412,2.907166,0.198824,8.451612,2.309207,1.298784,2.191025,2.872767,10.392941,0.025683,108.013214,1.012748,-0.469254,1.241461,10.391705,8.034766,55.118267,64.557472,47.007633,-1.469838,3.579627,-3.072328,8.556243,64.861053,73.209297,48.137405,1.562297,3.681377,2.889332,9.438593,33.009228,89.087029,30.641220,0.380704,-0.294732,7.488512,0.608847,-0.003764,0.120686,-0.551147,-0.554488,0.311921,67958.273438,64029.171875,ovf,1065.000000,-0.347474,-0.753505,67957.796875,0.507609,0.402810,0.049234,0.319819,0.565189,0.711965,0.320745,1
S02,SES03,2025-11-12,16:25:37,1762989937.2480378,158.2714364528656,167,normal,1.921930,0.050983,3.693814,1.073799,-0.640490,0.093205,1.908620,1.609243,0.015099,2.589662,0.509965,-0.356963,-0.554749,1.604545,10.461757,0.086507,109.448357,1.552640,0.520496,0.732179,10.457622,4.586714,18.189777,21.037949,27.618320,1.829542,6.094577,-1.687653,3.709260,11.915703,13.758613,21.496183,0.882001,2.004848,1.357538,6.812529,7.901413,46.410545,14.137404,-0.295583,0.458414,6.205573,0.625209,-0.447848,-0.114361,0.190493,0.295649,0.287403,68146.734375,28373.609375,ovf,760.000000,-0.048644,-0.595261,68146.531250,0.119503,0.198207,0.390620,0.288557,0.797657,0.360386,0.517242,1
S02,SES03,2025-11-12,16:25:42,1762989942.389844,163.41324281692505,168,normal,2.271034,0.214797,5.157597,2.319981,0.139260,-0.148978,2.223241,1.616641,0.166697,2.613529,2.234987,-0.102791,-0.113418,1.564235,10.465577,0.113253,109.528313,1.825579,0.129725,-0.013207,10.460165,10.021573,97.412292,100.431931,92.030533,-0.031509,7.945982,-1.737710,10.759833,115.751564,115.774010,83.893127,-0.218415,5.255596,0.149809,8.744514,45.231441,76.466530,41.572517,-0.762944,2.287492,5.588836,0.624809,0.215419,0.424143,-0.333848,-0.461697,0.447539,68585.828125,14916.453125,ovf,566.000000,-0.696821,0.040950,68585.718750,0.283097,0.188311,0.231504,0.612478,0.410145,0.418491,0.518128,1
S02,SES03,2025-11-12,16:25:47,1762989947.5304601,168.55385875701904,169,normal,2.459201,0.071851,6.047669,2.045845,1.152616,4.787928,2.444549,1.349048,0.039238,1.819932,1.158794,-1.035369,2.677196,1.334426,10.452998,0.079737,109.265175,1.547852,0.030014,0.693719,10.449183,4.943035,16.092854,24.433598,24.809158,-0.269960,1.544989,-2.888034,5.440084,29.370306,29.594519,37.389313,-2.978419,11.439575,-0.473511,9.589426,28.549917,91.957100,40.000000,-0.698287,5.418414,7.962862,0.344593,-0.220491,-0.277272,0.685757,-0.041921,-0.180202,68634.343750,15847.494141,ovf,588.000000,-0.248896,-0.201582,68634.226563,0.150324,0.331386,0.254465,0.048638,0.845727,0.629940,0.276831,1
S02,SES03,2025-11-12,16:25:52,1762989952.672607,173.69600558280945,170,normal,2.848067,0.323124,8.111486,2.918532,0.893685,0.294181,2.790764,0.718096,0.113751,0.515663,1.889025,-0.449821,0.958539,0.633965,10.395715,0.176175,108.070892,2.149994,0.473095,0.462064,10.387239,8.058054,63.776886,64.932228,46.213737,0.033903,0.525432,-1.074866,13.629640,184.280060,185.767075,92.442749,0.853399,4.349595,1.219427,10.530230,39.686272,110.885735,38.564884,0.780423,2.336957,8.437977,0.231248,-0.301536,-0.263530,0.379383,-0.024754,0.162869,67905.718750,277093.562500,ovf,2215.000000,0.139093,-0.772817,67903.679688,0.530875,0.303296,0.105829,0.094684,0.842657,0.543959,0.431959,1
S02,SES03,2025-11-12,16:25:57,1762989957.812615,178.8360137939453,171,normal,2.482378,0.115229,6.162201,1.549048,0.433607,-0.502603,2.459059,0.265913,0.055929,0.070710,1.222240,-0.212807,0.217779,0.121578,10.299845,0.094166,106.086800,1.446098,-0.554387,0.063363,10.295272,4.421038,18.059877,19.545578,25.358778,0.622459,1.406154,-1.218893,5.330945,23.921183,28.418982,28.137405,-0.912896,1.516908,2.120801,7.956521,10.842458,63.306217,17.450382,-0.101296,0.175839,7.243187,0.257293,-0.207946,-0.180171,0.162443,0.215754,0.119263,67932.406250,247777.468750,ovf,2126.000000,-1.161752,0.613034,67930.585938,0.512398,0.284409,0.165084,0.459487,0.487076,0.409505,0.538526,1
S02,SES03,2025-11-12,16:26:02,1762989962.95379,183.9771888256073,172,normal,2.075214,0.044036,4.306514,0.991199,0.004760,-0.006541,2.064577,0.235956,0.019799,0.055675,0.612916,-0.147554,-0.321745,0.189411,10.264694,0.067945,105.363945,1.379060,-0.819555,0.992685,10.261384,4.601232,12.564727,21.171335,17.816793,-0.222801,0.073354,-2.933702,4.579257,19.470093,20.969597,25.832062,-0.164785,1.322894,1.224542,8.822291,6.862162,77.832817,14.229009,0.303137,0.395738,8.424408,0.253070,0.126591,0.231128,0.038987,0.021974,-0.095616,68061.351563,81650.007813,ovf,1117.000000,-0.301419,-0.808368,68060.750000,0.207269,0.502121,0.194971,0.270482,0.698713,0.564687,0.423485,1
S02,SES03,2025-11-12,16:26:08,1762989968.093113,189.11651158332825,173,normal,1.934009,0.058851,3.740391,1.605312,1.489158,5.176646,1.918734,0.203941,0.026175,0.041592,0.848745,0.455033,0.158750,-0.124166,10.193872,0.062118,103.915039,1.138443,0.172636,-0.442089,10.190825,3.294479,5.082503,10.853592,13.770992,0.720014,1.465822,-2.402309,3.255786,8.794199,10.600145,12.106871,-0.186146,-0.490018,1.343855,7.408937,9.097421,54.892345,19.694656,0.080741,1.796863,6.767195,0.643051,0.194399,0.033957,0.233254,-0.003749,0.323254,66516.015625,159895.656250,ovf,1924.000000,0.487917,-0.099252,66514.812500,0.341195,0.286761,0.258264,0.246789,0.837427,0.458621,0.550498,1
S02,SES03,2025-11-12,16:26:13,1762989973.23434,194.25773859024048,174,normal,1.728706,0.068248,2.988425,1.442507,-0.455013,1.237990,1.708853,0.501835,0.031685,0.251838,0.964863,0.273948,0.895262,-0.469205,10.072929,0.051495,101.463905,1.100136,-0.178760,-0.472979,10.070373,3.040904,3.125628,9.247097,8.854961,0.021254,-0.220450,-2.474160,2.949922,7.684752,8.702041,12.427481,0.338456,-0.165909,1.008607,7.589624,5.838498,57.602402,13.541985,-0.256577,1.131276,7.194714,0.644122,-0.064612,0.048525,0.156792,0.020672,0.116049,67156.093750,184506.968750,ovf,1557.000000,-0.067220,-1.266956,67154.718750,0.503708,0.380792,0.074474,0.051821,0.834154,0.229536,0.640407,1
